state_fips,state_abbr,state,year,aqi_median,aqi_days,unnamed:_0,o3_mean,o3_1st_max_value,o3_1st_max_hour,o3_aqi,co_mean,co_1st_max_value,co_1st_max_hour,co_aqi,so2_mean,so2_1st_max_value,so2_1st_max_hour,so2_aqi,no2_mean,no2_1st_max_value,no2_1st_max_hour,no2_aqi,cardio_rate,resp_rate
45,SC,South Carolina,2013,39.526315789473685,282.6842105263158,268997.5,0.03463302586206897,0.04313793103448276,10.504310344827585,41.974137931034484,0.08706840086206896,0.11120689655172414,1.9008620689655173,1.1120689655172413,0.6625045517241379,2.125,6.831896551724138,2.935344827586207,1.4259290818965515,4.349137931034483,7.306034482758621,4.258620689655173,109.31111956521738,
45,SC,South Carolina,2014,42.10526315789474,285.0,268997.5,0.03463302586206897,0.04313793103448276,10.504310344827585,41.974137931034484,0.08706840086206896,0.11120689655172414,1.9008620689655173,1.1120689655172413,0.6625045517241379,2.125,6.831896551724138,2.935344827586207,1.4259290818965515,4.349137931034483,7.306034482758621,4.258620689655173,109.50415217391304,
45,SC,South Carolina,2015,39.26315789473684,295.3157894736842,268997.5,0.03463302586206897,0.04313793103448276,10.504310344827585,41.974137931034484,0.08706840086206896,0.11120689655172414,1.9008620689655173,1.1120689655172413,0.6625045517241379,2.125,6.831896551724138,2.935344827586207,1.4259290818965515,4.349137931034483,7.306034482758621,4.258620689655173,109.61478260869565,
45,SC,South Carolina,2016,40.5,294.0,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,109.60863043478261,
45,SC,South Carolina,2017,38.36842105263158,305.6842105263158,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,109.59419565217391,
45,SC,South Carolina,2018,37.72222222222222,284.1111111111111,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,109.71577173913045,
45,SC,South Carolina,2019,38.22222222222222,236.44444444444449,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,109.88283695652173,
45,SC,South Carolina,2020,37.5,319.2857142857143,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,66.34259510869565,
45,SC,South Carolina,2021,41.214285714285715,325.57142857142856,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,66.34259510869565,
45,SC,South Carolina,2022,41.714285714285715,321.64285714285717,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,66.34259510869565,
